ts_code,year,month,fund_name,上证50,消费50,红利指数,yearmth
013942.OF,2023,3,华宝中证稀有金属主题A,0.13335028972077084,0.0,0.0,202303
013958.OF,2023,3,华商鑫选回报一年持有期A,0.04808300539358764,0.0,0.0,202303
013960.OF,2022,12,万家新机遇成长一年持有A,0.1114837738789818,0.06565753185755938,0.0,202212
013962.OF,2023,3,华夏创新视野一年持有A,0.08061324449969916,0.0,0.0,202303
013967.OF,2022,12,广发恒享一年持有A,0.016267192491776487,0.0064288028285647645,0.0008999741723066646,202212
013980.OF,2023,3,光大保德信恒鑫A,0.007794735706751169,0.0,0.0,202303
013983.OF,2022,12,中金稳健增长A,0.11729648838533291,0.2120885371494091,0.0,202212
013985.OF,2022,12,融通稳健增利6个月持有A,0.0409931924026775,0.015249398152640396,0.001514248957296195,202212
013989.OF,2023,3,富国沪港深优质资产A,0.09471407497230341,0.09471407497230341,0.0,202303
013995.OF,2022,12,嘉实融惠A,0.0064369768694932765,0.0,0.0,202212
013998.OF,2022,12,中欧瑾添A,0.04304635066993466,0.01744775251458964,0.0,202212
014007.OF,2023,3,华安制造升级一年持有期A,0.04545486066692921,0.0,0.0,202303
014014.OF,2023,3,招商臻选平衡A,0.024172938459210615,0.0,0.024172938459210615,202303
014016.OF,2023,3,中信建投品质优选一年持有A,0.025153893169852733,0.05048278482690294,0.0,202303
014024.OF,2023,3,华富卓越成长一年持有期A,0.10823498463378284,0.0,0.0,202303
014031.OF,2023,3,南方发展机遇一年持有A,0.035640563317184966,0.035640563317184966,0.0,202303
014036.OF,2023,3,博时成长回报A,0.036458177638167465,0.0,0.0,202303
014038.OF,2022,12,交银启诚A,0.0033132414537001497,0.016787323656588804,0.022461747247130393,202212
014040.OF,2023,3,民生加银金融优选A,0.05753691618456408,0.0,0.0,202303
014049.OF,2023,3,中银远见成长A,0.05662800222048116,0.0,0.0,202303
014053.OF,2023,3,太平睿庆A,0.0694253829520281,0.0809107585649908,0.0,202303
014068.OF,2023,3,工银悦享A,0.1921955639278939,0.15142358467825298,0.0576312664980963,202303
014074.OF,2023,3,嘉实内需精选A,0.10755111637565015,0.29603115637861555,0.0,202303
014094.OF,2023,3,南方誉盈一年持有A,0.010232281169533383,0.0,0.0003340988472569951,202303
014103.OF,2023,3,富安达成长价值一年持有A,0.19050268548959132,0.0,0.3038047265324078,202303
014110.OF,2023,3,嘉实中证稀有金属主题ETF联接A,0.0001651270717152551,0.0,0.0,202303
014114.OF,2023,3,广发沪港深医药A,0.11604994543881116,0.0,0.0,202303
014119.OF,2023,3,金鹰时代先锋A,0.19810780688262727,0.0,0.0,202303
014121.OF,2023,3,大成品质医疗A,0.0798654590482531,0.0,0.0,202303
014128.OF,2023,3,西藏东财中证沪港深创新药A,0.2218025814512459,0.0,0.0,202303
014131.OF,2022,12,华泰柏瑞聚优智选一年持有A,0.06873934223452852,0.06873934223452852,0.0,202212
014135.OF,2022,12,中欧金安量化A,0.04012645499489681,0.023034540176696254,0.011472394162943565,202212
014139.OF,2023,3,易方达高质量增长量化精选A,0.1839031543103794,0.13922722024850093,0.0,202303
014141.OF,2022,12,大成新能源A,0.06171598502537809,0.02963243552514348,0.0,202212
014148.OF,2023,3,景顺长城安鼎一年持有A,0.03104248551747969,0.0,0.015611912327581546,202303
014151.OF,2023,3,国富鑫享价值A,0.0246188347010247,0.0447072211227484,0.0,202303
014153.OF,2023,3,天弘华证沪深港长期竞争力A,0.16015617720567366,0.09642921929427371,0.0,202303
014155.OF,2022,12,国泰君安中证500A,0.0003366189804906836,0.04728197137930885,0.0349094133638774,202212
014157.OF,2023,3,国泰君安创新医药,0.0990701163334837,0.0,0.0,202303
014158.OF,2023,3,博时浦惠一年持有A,0.10271325064824433,0.0,0.0,202303
014160.OF,2023,3,易方达悦融一年持有A,0.016606808312638326,0.023122744032750532,0.0,202303
014185.OF,2023,3,招商专精特新A,0.04454176997172193,0.0,0.0,202303
014187.OF,2023,3,华夏量化优选A,0.01077913531919859,0.01077913531919859,0.0,202303
014191.OF,2023,3,广发先进制造A,0.09407804937764497,0.0,0.0,202303
014193.OF,2023,3,汇添富中证芯片产业指数增强A,0.10021793513316399,0.0,0.0,202303
014199.OF,2023,3,建信沃信一年持有A,0.04656595786750116,0.11099814426169986,0.0,202303
014203.OF,2023,3,鹏扬产业趋势一年持有A,0.13057379867023985,0.05475504808817669,0.0,202303
014205.OF,2023,3,长城中证医药卫生指数增强A,0.16389869572702725,0.021569741006420534,0.0,202303
014210.OF,2023,3,国投瑞银竞争优势A,0.10410217259973678,0.14004649187866627,0.0,202303
014212.OF,2023,3,博时研究优享A,0.1353571153176658,0.039459839754439424,0.0,202303
014214.OF,2023,3,光大保德信核心资产A,0.08227289384271175,0.03735992718598284,0.044912966656728906,202303
014224.OF,2023,3,大成聚优成长A,0.04666591974901819,0.10029688012999549,0.0,202303
014226.OF,2023,3,中银中证800指数A,0.09341827324232009,0.03601885823924179,0.0,202303
014228.OF,2023,3,浦银安盛品质优选A,0.039798658958962826,0.0,0.0,202303
014235.OF,2023,3,淳厚时代优选A,0.09917549080056284,0.09917549080056284,0.0,202303
014237.OF,2023,3,西藏东财中证新能源指数增强A,0.12932306415809774,0.0,0.0,202303
014241.OF,2023,3,农银汇理均衡收益,0.021226148225340465,0.0,0.0,202303
014244.OF,2023,3,鹏扬竞争力先锋一年持有A,0.02824883533191805,0.0,0.0,202303
014254.OF,2022,12,信澳智远三年持有期A,0.015062079450992982,0.014827563767923739,0.0016577735391321504,202212
014263.OF,2023,3,鑫元长三角区域主题A,0.04424575609771475,0.03496909997103732,0.0,202303
014275.OF,2022,12,易方达北交所精选两年定开A,0.02498672528298739,0.022524774871891338,0.0,202212
014285.OF,2022,12,鑫元健康产业A,0.03678979907654544,0.0,0.0,202212
014291.OF,2022,12,东方红民享甄选一年持有,0.019617673695446463,0.01934504836484606,0.003523751514106671,202212
014294.OF,2022,12,南方北交所精选两年定开,0.003611864657151463,0.00497536154112327,0.0,202212
014299.OF,2023,3,泰达宏利先进制造A,0.020445913910919215,0.0,0.0,202303
014301.OF,2023,3,创金合信景气行业3个月持有A,0.011679811412086941,0.0,0.0,202303
014305.OF,2022,12,华泰柏瑞中证500指数增强A,0.009081688288335155,0.04744271192667107,0.04098465031529643,202212
014307.OF,2022,12,嘉实多元动力A,0.035858761553163324,0.015327832225309064,0.0,202212
014317.OF,2022,12,广发价值领航一年持有A,0.048725912684084556,0.01230117385397332,0.0,202212
014319.OF,2022,12,德邦半导体产业A,0.06493887236488435,0.0,0.0,202212
014321.OF,2023,3,德邦周期精选A,0.1642704910894277,0.0,0.03491032271900339,202303
014325.OF,2023,3,国联安核心趋势一年持有A,0.05623000894817836,0.0,0.0,202303
014327.OF,2023,3,格林新兴产业A,0.14552679942012542,0.04724650265146389,0.0,202303
014329.OF,2022,12,中融优势产业A,0.009842172354970768,0.0,0.0,202212
014333.OF,2023,3,工银优势领航A,0.1410722274601541,0.10652316164338013,0.0,202303
014339.OF,2022,12,长江智能制造A,0.06203423671567521,0.016002767698803745,0.0,202212
014344.OF,2023,3,鹏华中证500指数增强A,0.012693384967560355,0.0,0.0,202303
014350.OF,2022,12,华商卓越成长一年持有A,0.010279560578203265,0.07854571490083154,0.0,202212
014354.OF,2023,3,东方欣冉九个月持有A,0.035679478185910427,0.015728275025454725,0.010224743278548935,202303
014360.OF,2023,3,红塔红土稳健添利A,0.05388694229936021,0.0,0.0,202303
014362.OF,2023,3,睿远稳进配置两年持有A,0.04065098851338824,0.01121214562288103,0.0,202303
014376.OF,2023,3,东吴新能源汽车A,0.132026687939081,0.17742517831716514,0.0,202303
014404.OF,2022,12,中欧多元价值三年持有A,0.06515485584936873,0.009940151136704777,0.007891898491840292,202212
014408.OF,2023,3,创金合信兴选产业趋势一年封闭A,0.06612222477271515,0.0,0.0,202303
014410.OF,2023,3,华夏时代领航两年持有A,0.03734993946173051,0.0,0.0,202303
014412.OF,2023,3,招商核心竞争力A,0.03380149826359341,0.05806395656198049,0.0,202303
014416.OF,2023,3,泰康研究精选A,0.07193188758633894,0.0,0.021868738014186796,202303
014418.OF,2023,3,西部利得CES半导体芯片行业指数增强A,0.1331192692389926,0.0,0.0,202303
014420.OF,2023,3,中欧成长领航一年持有A,0.1121453006239296,0.0,0.0,202303
014423.OF,2022,12,汇丰晋信研究精选,0.07687158733474657,0.0,0.0,202212
014431.OF,2023,3,华夏中证新材料主题ETF联接A,0.00733007376487218,0.0,0.0,202303
014433.OF,2023,3,国泰智享科技1个月滚动A,0.038348686342132975,0.0,0.0,202303
014440.OF,2023,3,博时恒鑫稳健一年持有A,0.0039705637420807864,0.0,0.0,202303
014466.OF,2023,3,工银行业优选A,0.07815845556741877,0.13432794053016328,0.0,202303
014482.OF,2023,3,华夏融盛可持续一年持有A,0.09890612701531959,0.069176515117878,0.0,202303
014488.OF,2023,3,国投瑞银产业升级两年持有A,0.05394974049399731,0.0,0.0,202303
014506.OF,2022,12,博时成长臻选A,0.05136462005124786,0.05136462005124786,0.01640339691135004,202212
014513.OF,2023,3,金鹰远见优选A,0.10916613278382738,0.07022299326795134,0.0,202303
014522.OF,2023,3,汇添富低碳投资一年持有A,0.044941250907224006,0.0,0.0,202303
014539.OF,2023,3,华安优势精选A,0.16073140829104626,0.10935330431078213,0.0,202303
014541.OF,2022,12,华安新能源主题A,0.03042705005275687,0.0004905592689649354,1.1980239216367317e-05,202212
014543.OF,2022,12,汇添富中证沪港深云计算产业指数A,0.12385489713599246,0.0,0.0,202212
014554.OF,2023,3,博时恒瑞A,0.016466603733740877,0.008416440372278775,0.0,202303
014558.OF,2022,12,华商品质慧选A,0.1740622061591786,0.05584114176149302,0.0,202212
014562.OF,2023,3,易方达品质动能三年持有A,0.034608065932820786,0.034608065932820786,0.0,202303
014564.OF,2023,3,天弘恒生沪深港创新药精选50联接A,0.004581798234321158,0.0,0.0,202303
014568.OF,2023,3,华夏聚盛优选一年持有A,0.017716479459790095,0.0,0.003174380539514414,202303
014573.OF,2022,12,东方红锦弘甄选两年持有,0.054749140306992725,0.05766051583048519,0.011927199546440387,202212
014574.OF,2023,3,鑫元清洁能源A,0.07860220878505592,0.0,0.0,202303
014576.OF,2023,3,农银汇理瑞丰6个月持有,0.04005671369396012,0.0,0.0,202303
014577.OF,2022,12,华泰柏瑞恒悦A,0.007786447018605692,0.004517596951980432,0.003675786065257539,202212
014579.OF,2023,3,华泰柏瑞恒泽A,0.00849714504128641,0.0,0.00849714504128641,202303
014582.OF,2023,3,浦银安盛兴荣稳健一年持有A,0.032436833232096916,0.0,0.06820280615860509,202303
014587.OF,2022,12,华安中证500指数增强A,0.00040775085396879435,0.04372524266634605,0.019559277480777192,202212
014591.OF,2023,3,广发瑞誉一年持有A,0.07153515462687925,0.0,0.0,202303
014598.OF,2022,12,永赢合享A,0.028363195105884302,0.02714553592110662,0.0,202212
014600.OF,2022,12,博时回报严选A,0.02431716909485296,0.0,0.0,202212
014602.OF,2023,3,嘉实中证医疗A,0.09667676142565225,0.0,0.0,202303
014604.OF,2023,3,嘉实中证光伏产业A,0.2044871919397322,0.0,0.0,202303
014608.OF,2023,3,中欧周期景气A,0.11993694669873792,0.0,0.04777855777891675,202303
014611.OF,2022,12,富国核心科技12个月持有A,0.02311331477531985,0.00010153067803949158,0.0,202212
014615.OF,2023,3,尚正正鑫A,0.14413901589405143,0.0844854686210669,0.02011924845881973,202303
014619.OF,2023,3,财通资管稳兴增益六个月持有A,0.006968041626453707,0.006090133906287134,0.0,202303
014621.OF,2023,3,安信楚盈一年持有A,0.04964103159973042,0.024120749015247054,0.0,202303
014634.OF,2023,3,景顺长城ESG量化A,0.07781711168691108,0.05052667108577744,0.0,202303
014639.OF,2023,3,兴证全球合衡三年持有A,0.05304901859871838,0.0,0.0,202303
014647.OF,2022,12,融通先进制造A,0.02753520169699197,0.0,0.02753520169699197,202212
014649.OF,2023,3,永赢优质精选A,0.04512499465457867,0.13986516887139766,0.028811069389293138,202303
014651.OF,2023,3,大成专精特新A,0.08438574912359127,0.0,0.0,202303
014657.OF,2023,3,中欧融享增益一年持有A,0.03516018757238286,0.00770687324723823,0.0,202303
014659.OF,2023,3,金元顺安行业精选A,0.06416385968645501,0.0,0.0,202303
014663.OF,2023,3,富国创新发展两年定开A,0.029999181137231618,0.0,0.0,202303
014665.OF,2023,3,广发悦享一年持有,0.04045543102230363,0.019849474248623412,0.004466309263776214,202303
014666.OF,2023,3,工银优质发展A,0.07685408143425655,0.0,0.03400182940159459,202303
014680.OF,2022,12,交银优享一年持有A,0.0011243481139337434,0.0,0.0,202212
014686.OF,2022,12,招商核心装备A,0.005117938290612286,0.0,0.0,202212
014693.OF,2022,12,万家兴恒回报一年持有A,0.08779866382105099,0.005609783029726203,0.018456774590746926,202212
014695.OF,2023,3,长盛先进制造六个月持有期A,0.08482983080190556,0.0,0.0,202303
014697.OF,2023,3,南方誉稳一年持有A,0.012034108140274162,0.0,0.00706372739717728,202303
014703.OF,2022,12,博时时代领航A,0.07770906908881979,0.007415039554609536,0.0,202212
014706.OF,2023,3,华富匠心明选一年持有A,0.1595288008579266,0.0,0.0,202303
014708.OF,2023,3,天弘臻选健康A,0.03589403233672275,0.0,0.0,202303
014715.OF,2022,12,国投瑞银积极养老五年持有,0.01223555932461275,0.00887598759690621,0.0,202212
014725.OF,2023,3,广发成长动力三年持有A,0.09641388136393177,0.09080910532015363,0.0,202303
014727.OF,2023,3,易方达成长动力A,0.07626755298318029,0.0,0.028683198646670103,202303
014744.OF,2023,3,恒生前海兴享A,0.07166836547446127,0.0,0.020860317075726876,202303
014746.OF,2023,3,贝莱德港股通远景视野A,0.03653448526800503,0.03653448526800503,0.0,202303
014750.OF,2023,3,兴华消费精选6个月持有A,0.09514671818757187,0.055103669069811956,0.04004304911775992,202303
014752.OF,2023,3,长信稳健增长一年持有A,0.026537716018361586,0.012721837648793342,0.0,202303
014756.OF,2023,3,鹏华成长领航两年持有A,0.028530237707283267,0.028530237707283267,0.0,202303
014761.OF,2023,3,金鹰民稳A,0.06997069525266178,0.0,0.03208118697963199,202303
014763.OF,2023,3,鹏华鑫华一年持有A,0.004333260356231716,0.01573446094976646,0.0,202303
014765.OF,2023,3,中欧碳中和A,0.06044823150684607,0.10830027701079215,0.0,202303
014767.OF,2023,3,景顺长城华城稳健6个月持有A,0.03427847825375263,0.0,0.053641976079745815,202303
014771.OF,2023,3,中泰红利优选一年持有,0.3673401296395153,0.0,0.39304954137316095,202303
014772.OF,2023,3,中泰红利价值一年持有,0.28773222848678526,0.0,0.33998637804343534,202303
014773.OF,2023,3,华安品质领先A,0.04352339582288316,0.03614254616154917,0.0,202303
014783.OF,2023,3,招商远见成长A,0.07488321920003221,0.21968773596665508,0.0,202303
014786.OF,2023,3,惠升品质优选A,0.031140670574813303,0.0,0.031140670574813303,202303
014788.OF,2023,3,长城产业趋势A,0.0788737221175869,0.12463110311922457,0.0,202303
014792.OF,2023,3,华泰柏瑞匠心臻选A,0.13653188901984975,0.0,0.0,202303
014794.OF,2023,3,富国远见优选A,0.1068749525513972,0.22861390839366869,0.0,202303
014799.OF,2023,3,工银招瑞一年持有A,0.02679539748488389,0.0,0.0,202303
014803.OF,2023,3,汇安添利18个月持有A,0.03757054899362266,0.026799229245568414,0.0,202303
014805.OF,2023,3,国金量化精选A,0.007185042081935473,0.0,0.002768932126408557,202303
014809.OF,2023,3,华安沣瑞一年持有A,0.010009211858633828,0.0,0.0,202303
014818.OF,2022,12,国金新兴价值A,0.04631189128490237,0.0,0.0,202212
014820.OF,2022,12,华安创新医药锐选量化A,0.06527821724339035,0.0,0.0,202212
014825.OF,2023,3,汇泉兴至未来一年持有A,0.05103293914176957,0.029440719294100876,0.021592219847668695,202303
014840.OF,2023,3,招商裕华,0.047405087781496276,0.047405087781496276,0.0,202303
014841.OF,2022,12,东方阿尔法医疗健康A,0.00019139277723014217,0.0,0.0,202212
014850.OF,2023,3,长信稳健成长A,0.030624425751927017,0.015946923389467134,0.0,202303
014852.OF,2022,12,嘉实添惠一年持有A,0.010540975700601021,6.379768566584843e-05,0.0,202212
014854.OF,2022,12,嘉实中证半导体增强A,0.023635996692380007,0.0,0.0,202212
014865.OF,2023,3,南方富祥稳健养老目标一年持有A,0.006196504405880337,0.0,0.003142614134374398,202303
014874.OF,2023,3,惠升惠远回报A,0.054286589156027895,0.08260477080012249,0.0,202303
014878.OF,2023,3,华安价值驱动一年持有A,0.06554264267955366,0.0764297371815154,0.0,202303
014885.OF,2023,3,长盛匠心研究精选A,0.04280989817215223,0.0,0.0,202303
014888.OF,2023,3,东方红锦融甄选18个月持有A,0.025580458729796147,0.008283793186830897,0.0,202303
014890.OF,2023,3,南方浩泰平衡优选一年持有A,0.0035502608958914573,0.0,0.0035502608958914573,202303
014900.OF,2023,3,兴证全球兴裕A,0.02678925892674042,0.0,0.02678925892674042,202303
014902.OF,2023,3,长城新能源A,0.051163673271207806,0.058836766011005716,0.0,202303
014904.OF,2023,3,易方达悦稳一年持有A,0.01785696932342838,0.022369024064839642,0.0,202303
014913.OF,2023,3,博时研究回报A,0.13108900555614528,0.0310995566104431,0.0,202303
014917.OF,2023,3,汇丰晋信时代先锋A,0.04307386443879006,0.0,0.0,202303
014919.OF,2023,3,银华心选一年持有A,0.08463525349106141,0.11436143536609508,0.0,202303
014922.OF,2023,3,华夏ESG可持续投资一年持有A,0.07113873778347,0.07113873778347,0.0,202303
014938.OF,2023,3,同泰产业升级A,0.03414096558529496,0.0,0.0,202303
014944.OF,2023,3,蜂巢润和六个月持有A,0.03120653963954794,0.013541719871824717,0.0,202303
014946.OF,2023,3,南方高质量优选A,0.1379396595187619,0.08861058343815925,0.05278930201990149,202303
014950.OF,2022,12,汇安润阳三年持有A,0.07259527033480133,0.0,0.0,202212
014957.OF,2023,3,华富消费成长A,0.17788962459315588,0.17788962459315588,0.0,202303
015004.OF,2023,3,中邮能源革新A,0.06610366141880393,0.0,0.0,202303
015010.OF,2023,3,嘉合锦鑫A,0.00012070303302282429,0.0,0.00012070303302282429,202303
015012.OF,2023,3,浦银安盛安弘回报一年持有A,0.022237422479447655,0.007102595108446584,0.009807602287895786,202303
015028.OF,2023,3,鹏华浙华一年持有A,0.015060775589428593,0.010193571377042385,0.0,202303
015030.OF,2023,3,博时远见回报A,0.13843571635793786,0.03971041575003167,0.0,202303
015035.OF,2023,3,银华核心动力精选A,0.031007828825858102,0.0,0.0,202303
015037.OF,2023,3,天弘MSCI中国A50互联互通A,0.30145986693455146,0.07361320484369978,0.0,202303
015043.OF,2023,3,西部利得时代动力A,0.0444434678806071,0.09225737095964522,0.0,202303
015047.OF,2023,3,富安达稳健配置6个月持有,0.024105825778705663,0.0060764007999140725,0.0148301438819014,202303
015052.OF,2023,3,东方红医疗升级A,0.05997166193708327,0.0,0.0,202303
015061.OF,2023,3,中信建投沪深300指数增强A,0.013972436332208057,0.0,0.0,202303
015085.OF,2023,3,中欧核心消费A,0.18766103548107826,0.31583751592917625,0.0,202303
015096.OF,2022,12,西藏东财数字经济优选A,0.037269826861415625,0.0,0.0,202212
015098.OF,2023,3,中欧鑫享鼎益一年持有A,0.02780706694858004,0.00887784150119561,0.0,202303
015102.OF,2023,3,东方红ESG可持续投资A,0.027195662401155604,0.0,0.0,202303
015104.OF,2023,3,博道研究恒选A,0.05501192086077511,0.028779774526696535,0.0,202303
015110.OF,2023,3,惠升领先优选A,0.03190185705585124,0.03919505446537475,0.03190185705585124,202303
015125.OF,2023,3,易方达悦鑫一年持有A,0.02416773073181093,0.023392190762592358,0.0,202303
015127.OF,2023,3,长城产业成长A,0.07880643571906598,0.12663005270322614,0.0,202303
015133.OF,2022,12,华安鼎安优选一年持有A,0.037489145413258984,0.022579399771238014,0.01351751297180876,202212
015139.OF,2022,12,泰康医疗健康A,0.04994379161035426,0.0,0.0,202212
015143.OF,2022,12,中欧智能制造A,0.031094573889077107,0.0,0.0,202212
015160.OF,2023,3,南方宝嘉A,0.0317671997206595,0.02087614109319702,0.0,202303
015215.OF,2023,3,南方誉恒一年持有A,0.012341200198122817,0.016137507059382515,0.0,202303
015225.OF,2023,3,汇添富中证细分化工产业主题指数增强A,0.097991559211019,0.0,0.024984233597282458,202303
015258.OF,2023,3,鹏华稳享一年持有A,0.010293403983474735,0.010225187025221193,0.0,202303
015272.OF,2023,3,博时恒益稳健一年持有A,0.04795338492447995,0.0,0.018306565238980842,202303
015276.OF,2023,3,博时均衡回报A,0.055338203921110454,0.0,0.0,202303
015278.OF,2023,3,西藏东财沪深300A,0.13931837400302943,0.059178934970656655,0.0,202303
015295.OF,2023,3,申万菱信鑫享稳健A,0.006967956242548754,0.006967956242548754,0.0,202303
015303.OF,2023,3,鹏扬丰融价值先锋一年持有A,0.026126972058517647,0.0,0.0,202303
015305.OF,2023,3,银华鑫峰A,0.051405115565239023,0.03855636508720807,0.051405115565239023,202303
015320.OF,2022,12,长江新兴产业A,0.024195055968072768,0.0,0.0,202212
015328.OF,2023,3,华泰紫金中证细分化工产业主题A,0.15777783376898508,0.0,0.0,202303
015336.OF,2023,3,嘉实中证芯片产业A,0.10084091098847164,0.0,0.0,202303
015373.OF,2023,3,浙商智选新兴产业A,0.06456273560872099,0.0,0.0,202303
015387.OF,2023,3,中欧沪深300指数增强A,0.033982017978509846,0.05409566138027183,0.016871186158736787,202303
015391.OF,2023,3,上银新能源产业精选A,0.04362855701923555,0.06515582681776919,0.0,202303
015440.OF,2022,12,信澳智选先锋一年持有A,0.004726304222222654,0.0,0.0,202212
015443.OF,2023,3,惠升惠享启睿A,0.03241109158780869,0.039816857586302386,0.03241109158780869,202303
015453.OF,2022,12,中欧中证500指数增强A,0.002810937422112188,0.0672797455372227,0.02051320978796506,202212
015466.OF,2023,3,太平中证1000A,0.006540273931827363,0.0,0.0,202303
015497.OF,2023,3,华泰紫金中证医药50A,0.25064981266719444,0.0,0.0,202303
015549.OF,2023,3,金鹰品质消费A,0.15749643253762913,0.3609711701745634,0.0,202303
015559.OF,2023,3,长江启航A,0.14314794251972468,0.1555305696156576,0.0,202303
015578.OF,2023,3,南方宝祥A,0.03422989945680251,0.022271228279424387,0.0,202303
015617.OF,2023,3,永赢卓越臻选A,0.07534841623098053,0.18824559788449535,0.0,202303
015630.OF,2022,12,申万菱信乐融一年持有A,0.028946699587770772,0.0,0.0,202212
015633.OF,2022,12,中金景气驱动A,0.0038598751524811514,0.0,0.0,202212
015655.OF,2022,12,富荣医药健康A,0.0167161468856577,0.0,0.0,202212
015663.OF,2023,3,易米开鑫价值优选A,0.06887372196718435,0.06887372196718435,0.0,202303
015682.OF,2023,3,华夏福源养老目标日期2045三年持有A,0.007943284467580409,0.0,0.0,202303
015696.OF,2023,3,农银汇理绿色能源精选,0.02733737817060239,0.0,0.0,202303
015699.OF,2023,3,平安均衡成长2年持有A,0.07188390953211342,0.11855706026493654,0.0,202303
015707.OF,2023,3,安信新能源主题A,0.16527922013513913,0.0,0.0,202303
015710.OF,2023,3,华夏高端装备龙头A,0.07214053311200501,0.0,0.0,202303
015741.OF,2023,3,西藏东财品质生活优选A,0.1938243747699219,0.34091066324207386,0.0,202303
015749.OF,2023,3,博时优享回报A,0.033963479268352144,0.0,0.0,202303
015780.OF,2022,12,大成ESG责任投资A,0.04153693528164985,0.03114633006134758,0.0,202212
015784.OF,2023,3,中信建投中证1000A,0.00245132593153026,0.00245132593153026,0.0,202303
015789.OF,2023,3,永赢高端装备智选A,0.04631915697237195,0.0,0.0,202303
015828.OF,2023,3,永赢新能源智选A,0.02909669671588343,0.032407107255876894,0.0,202303
015859.OF,2023,3,宝盈国证证券龙头A,0.22235549197747428,0.0,0.0,202303
015870.OF,2022,12,富安达先进制造A,0.043663288437741476,0.03039627504790983,0.0,202212
015896.OF,2023,3,天弘中证细分化工产业主题A,0.1567048939848737,0.0,0.0,202303
016086.OF,2023,3,中银慧泽积极3个月持有A,0.008057404322234929,0.011335123607859003,0.0,202303
016101.OF,2023,3,申万菱信碳中和智选A,0.14183300932260862,0.0,0.0,202303
020022.OF,2023,3,国泰策略价值,0.1360074854439903,0.0,0.0,202303
150968.OF,2022,12,银河研究精选A,0.10508773068610906,0.06260879015489398,0.0,202212
160516.OF,2023,3,博时中证全指证券公司,0.16840217927207965,0.0,0.0,202303
160517.OF,2023,3,博时中证银行A,0.3536114955971421,0.0,0.17014938252679618,202303
160646.OF,2023,3,鹏华中证沪港深科技龙头A,0.07725804823212745,0.0,0.0,202303
161910.OF,2023,3,万家新机遇价值驱动A,0.05259197917944879,0.16572208625360096,0.0,202303
163411.OF,2023,3,兴全精选,0.021552353772121495,0.0386749529407376,0.0,202303
164205.OF,2023,3,天弘文化新兴产业A,0.19748027087810305,0.31905908729895616,0.0,202303
164811.OF,2023,3,工银中证京津冀A,0.033353911326403474,0.0,0.02875505528578988,202303
165310.OF,2023,3,建信沪深300增强A,0.12395918562575842,0.09465752154781198,0.022573602655586493,202303
165531.OF,2022,12,信诚多策略A,0.0038842396122615004,0.0038842396122615004,0.0,202212
166007.OF,2023,3,中欧互通精选A,0.0458665545849582,0.03056934608946279,0.0,202303
166109.OF,2022,12,信澳量化先锋A,0.0643268923615934,0.15378262734725667,0.001175956584054689,202212
166802.OF,2023,3,浙商沪深300指数增强A,0.16040651140811552,0.057071554948118025,0.0,202303
167601.OF,2023,3,国金沪深300指数增强A,0.054038241305055815,0.08009479337293773,0.042482644050798296,202303
168501.OF,2023,3,北信瑞丰产业升级,0.13001467383615925,0.0,0.0,202303
168601.OF,2022,12,汇安裕阳三年定期开放,0.08477669491586469,0.0,0.0,202212
169108.OF,2023,3,东方红均衡优选两年定开债,0.022916246202907158,0.012352927355677919,0.0,202303
169109.OF,2023,3,东方红睿和三年定开A,0.027197862807091442,0.0,0.0,202303
202212.OF,2023,3,南方平衡配置,0.2323599262888709,0.23036752231815558,0.0,202303
210006.OF,2023,3,金鹰元禧A,0.020145712944713255,0.02009877235886691,0.009780673879908846,202303
320015.OF,2023,3,诺安行业轮动,0.07315740760148261,0.0,0.0,202303
400013.OF,2023,3,东方成长收益A,0.15662416579211907,0.0712822291946458,0.035644824613116036,202303
501002.OF,2022,12,长信价值优选,0.03450734659810953,0.02101538867617815,0.0,202212
506007.OF,2022,12,广发科创板两年定开,0.04469580734983382,0.037786039252326306,0.0,202212
519175.OF,2023,3,浦银安盛经济带崛起A,0.015052533618360115,0.015052533618360115,0.0,202303
519193.OF,2023,3,万家消费成长,0.09600589778769092,0.1628977641601833,0.0,202303
519212.OF,2023,3,万家宏观择时多策略A,0.18998619800665445,0.0,0.2427350789502841,202303
519229.OF,2023,3,海富通欣享A,0.015458096491469064,0.003682105630134772,0.0,202303
519623.OF,2023,3,银河君耀A,0.03207156291969038,0.03207156291969038,0.0,202303
519625.OF,2023,3,银河君盛A,0.09100910370717337,0.12652292193084766,0.0,202303
519627.OF,2023,3,银河君润A,0.026690572045000395,0.026690572045000395,0.0,202303
519937.OF,2023,3,长信先锐A,0.013361558073286603,0.013120358912894689,0.0,202303
550015.OF,2022,12,中信保诚至远动力A,0.06327908351985372,0.019090440473631905,0.0,202212
580008.OF,2023,3,东吴新产业精选A,0.1646298256480404,0.03319019690816034,0.0,202303
671030.OF,2023,3,西部利得事件驱动,0.04487496201237192,0.09148129600924512,0.0,202303
673081.OF,2022,12,西部利得祥运A,0.0316196258299799,0.08020402785382075,0.0,202212
673090.OF,2022,12,西部利得个股精选A,0.005198014584284843,0.01479022465080861,0.01447702683984345,202212
673100.OF,2023,3,西部利得沪深300指数增强A,0.14064680125163095,0.07583056451193786,0.01675490984769734,202303
673110.OF,2023,3,西部利得新润A,0.03934325352087876,0.09434994977820627,0.0,202303
